accX,accY,accZ,gyroX,gyroY,gyroZ
-0.116943359375,0.260986328125,0.911376953125,-19.34814453125,-1.28173828125,17.578125
-0.157958984375,0.22216796875,0.94677734375,-23.13232421875,2.8076171875,18.12744140625
-0.17236328125,0.208740234375,0.977783203125,-17.88330078125,5.55419921875,15.869140625
-0.177490234375,0.21875,0.982666015625,-7.6904296875,6.40869140625,12.39013671875
-0.167236328125,0.2568359375,0.968505859375,-0.6103515625,5.79833984375,7.9345703125
-0.145751953125,0.27685546875,0.964111328125,-0.18310546875,5.2490234375,3.2958984375
-0.123046875,0.275634765625,0.970703125,0.54931640625,5.2490234375,0.244140625
-0.114501953125,0.29638671875,0.9716796875,5.92041015625,5.4931640625,-0.732421875
-0.11474609375,0.327392578125,0.9541015625,10.25390625,5.55419921875,0.06103515625
-0.10693359375,0.345458984375,0.9365234375,7.8125,5.7373046875,1.5869140625
-0.118896484375,0.333740234375,0.94677734375,0.8544921875,6.40869140625,3.11279296875
-0.1318359375,0.324951171875,0.9541015625,-3.173828125,6.28662109375,4.08935546875
-0.13916015625,0.319091796875,0.953369140625,-3.662109375,5.79833984375,4.0283203125
-0.146484375,0.31640625,0.9501953125,-2.13623046875,5.43212890625,3.173828125
-0.14013671875,0.33154296875,0.93994140625,0.3662109375,5.06591796875,2.13623046875
-0.138427734375,0.357421875,0.92822265625,-1.5869140625,4.33349609375,2.13623046875
-0.150390625,0.367431640625,0.923095703125,-6.4697265625,3.7841796875,4.150390625
-0.118896484375,0.39208984375,0.924560546875,-14.6484375,3.41796875,6.7138671875
-0.117919921875,0.377685546875,0.971435546875,-20.01953125,4.150390625,9.09423828125
-0.235107421875,0.448486328125,1.1083984375,-19.10400390625,1.28173828125,13.671875
-0.337158203125,0.531982421875,1.2021484375,-22.64404296875,-13.916015625,25.2685546875
-0.29052734375,0.52392578125,1.130859375,-44.5556640625,-36.2548828125,38.14697265625
-0.384765625,0.4677734375,1.348388671875,-81.11572265625,-57.2509765625,43.64013671875
-0.677001953125,0.35498046875,1.6005859375,-118.2861328125,-93.56689453125,40.0390625
-0.772705078125,0.343994140625,1.490234375,-155.45654296875,-147.94921875,31.8603515625
-0.67578125,0.26025390625,1.288330078125,-215.2099609375,-198.8525390625,16.54052734375
-0.303466796875,0.14501953125,1.240234375,-317.44384765625,-230.52978515625,-20.6298828125
0.03564453125,-0.0625,1.06103515625,-427.24609375,-253.2958984375,-71.6552734375
0.265380859375,-0.32421875,0.727783203125,-464.2333984375,-269.53125,-111.02294921875
0.584228515625,-0.48583984375,-0.024169921875,-441.71142578125,-254.8828125,-143.9208984375
0.902099609375,-0.390869140625,-0.5439453125,-434.87548828125,-180.6640625,-187.8662109375
0.8798828125,-0.11865234375,-0.406005859375,-411.376953125,-57.12890625,-207.33642578125
0.464599609375,0.085205078125,0.0224609375,-364.80712890625,50.72021484375,-179.6875
0.05419921875,-0.080322265625,0.36669921875,-312.92724609375,100.5859375,-124.755859375
-0.067626953125,0.0478515625,0.463134765625,-230.1025390625,110.2294921875,-49.25537109375
0.0302734375,0.935791015625,0.130859375,-199.951171875,108.88671875,56.21337890625
0.050537109375,0.579833984375,-0.080810546875,-268.85986328125,111.02294921875,156.06689453125
-0.110107421875,-0.1611328125,-0.13525390625,-261.3525390625,116.3330078125,228.3935546875
-0.352783203125,-0.79345703125,0.172607421875,-164.36767578125,110.04638671875,280.57861328125
-0.396484375,-1.30859375,0.553466796875,-95.0927734375,94.54345703125,299.6826171875
-0.060302734375,-2.1015625,0.677001953125,-106.201171875,66.162109375,277.28271484375
-0.09912109375,-2.471923828125,0.282470703125,-122.86376953125,34.1796875,234.31396484375
-0.177978515625,-3.995361328125,1.033203125,-144.287109375,11.29150390625,130.79833984375
0.118896484375,-3.58349609375,1.13232421875,-0.91552734375,-36.31591796875,-7.87353515625
0.289306640625,-2.932861328125,0.76806640625,129.0283203125,-80.810546875,-113.95263671875
0.205322265625,-2.306884765625,0.619140625,190.4296875,-106.5673828125,-203.125
0.0634765625,-1.620849609375,0.473876953125,233.0322265625,-132.8125,-265.625
