accX,accY,accZ,gyroX,gyroY,gyroZ
-1.451904296875,0.212646484375,-0.30322265625,-5.615234375,-44.73876953125,630.9814453125
-1.8193359375,0.31982421875,-0.312255859375,-57.18994140625,-22.4609375,683.77685546875
-2.360107421875,-0.31103515625,-0.27978515625,-206.60400390625,-26.79443359375,698.974609375
-2.558837890625,-1.384521484375,-0.879638671875,-355.224609375,-69.27490234375,671.630859375
-2.381591796875,-2.579833984375,-1.118408203125,-399.59716796875,-125.91552734375,627.44140625
-1.955810546875,-3.407958984375,-0.771240234375,-104.00390625,-159.5458984375,641.11328125
-1.869873046875,-2.904296875,-0.858642578125,252.44140625,-127.13623046875,620.60546875
-1.767578125,-2.30126953125,-1.042724609375,257.32421875,-72.509765625,505.4931640625
-2.279541015625,-2.186279296875,-0.55517578125,152.4658203125,-39.9169921875,381.2255859375
-2.216064453125,-2.58642578125,0.0439453125,11.962890625,-42.96875,192.56591796875
-1.48388671875,-2.551513671875,-0.52587890625,-117.0654296875,-44.86083984375,-9.6435546875
-1.117431640625,-2.398681640625,-0.9736328125,-202.57568359375,0.42724609375,-152.4658203125
-1.12060546875,-2.6142578125,-0.8974609375,-162.41455078125,72.265625,-225.09765625
-1.4501953125,-2.665771484375,-1.100830078125,24.47509765625,118.65234375,-258.11767578125
-2.02783203125,-3.017822265625,-1.379638671875,245.7275390625,133.4228515625,-302.18505859375
-2.334716796875,-2.30615234375,-1.001708984375,470.76416015625,116.69921875,-369.81201171875
-2.073974609375,-0.880615234375,-0.280517578125,466.24755859375,46.32568359375,-469.78759765625
-1.47607421875,-0.43017578125,-0.039306640625,213.623046875,-21.484375,-554.74853515625
-1.1865234375,-0.556640625,0.071044921875,32.2265625,-37.78076171875,-591.1865234375
-1.135498046875,-0.73291015625,0.09228515625,27.2216796875,-29.541015625,-591.73583984375
-1.33740234375,-0.337646484375,0.060302734375,93.68896484375,-23.193359375,-574.70703125
-1.357177734375,0.456787109375,-0.03173828125,142.88330078125,-28.564453125,-535.400390625
-1.293701171875,1.2333984375,0.094970703125,122.49755859375,-48.7060546875,-479.00390625
-1.021484375,1.76611328125,0.662109375,73.8525390625,-74.0966796875,-382.32421875
-0.966552734375,1.834716796875,0.59375,-2.3193359375,-110.2294921875,-244.873046875
-0.919921875,1.7958984375,0.0361328125,-89.05029296875,-146.42333984375,-78.369140625
-0.7578125,1.23828125,-0.425048828125,-135.25390625,-179.19921875,105.1025390625
-0.85791015625,0.448974609375,-0.403076171875,-131.591796875,-204.77294921875,261.71875
-0.937744140625,0.03662109375,-0.382568359375,-62.43896484375,-220.76416015625,387.63427734375
-1.01220703125,-0.330078125,-0.300537109375,17.39501953125,-212.34130859375,488.09814453125
-1.109619140625,-0.58837890625,-0.257080078125,113.1591796875,-174.6826171875,569.64111328125
-1.25830078125,-0.61767578125,-0.38720703125,168.3349609375,-116.88232421875,623.10791015625
-1.4599609375,-0.8212890625,-0.403564453125,127.50244140625,-53.955078125,639.09912109375
-1.819091796875,-1.079833984375,-0.642822265625,32.470703125,-1.220703125,624.81689453125
-2.282958984375,-2.083251953125,-0.15283203125,-31.494140625,19.53125,594.6044921875
-2.58935546875,-3.44287109375,0.0341796875,95.76416015625,15.869140625,549.6826171875
-2.3271484375,-3.698974609375,0.1650390625,225.830078125,3.2958984375,408.203125
-1.937744140625,-2.947021484375,0.277099609375,229.43115234375,0.18310546875,219.6044921875
-1.726806640625,-1.8466796875,0.714111328125,97.47314453125,-0.30517578125,40.8935546875
-1.2880859375,-1.9345703125,0.893798828125,-119.20166015625,-17.02880859375,-121.09375
-0.7158203125,-2.700927734375,0.42822265625,-269.53125,-25.20751953125,-252.9296875
-0.6875,-3.11376953125,-0.0322265625,-200.74462890625,-7.568359375,-325.25634765625
-1.117431640625,-2.892822265625,-0.148193359375,-13.0615234375,6.4697265625,-373.1689453125
-1.52001953125,-2.2392578125,-0.185302734375,157.16552734375,4.08935546875,-420.41015625
-1.732666015625,-1.413818359375,-0.287841796875,212.58544921875,-12.20703125,-472.83935546875
-1.6103515625,-1.134765625,-0.413818359375,154.72412109375,-26.123046875,-519.59228515625
-1.47802734375,-0.884765625,-0.427734375,127.38037109375,-19.10400390625,-539.36767578125
-1.3974609375,-0.202880859375,-0.3173828125,161.7431640625,-14.58740234375,-525.57373046875
-1.203857421875,-0.02001953125,-0.227783203125,130.55419921875,-43.39599609375,-512.26806640625
-1.29248046875,0.14599609375,-0.384521484375,67.2607421875,-62.8662109375,-489.8681640625
-1.232177734375,1.11962890625,-0.4951171875,72.81494140625,-57.67822265625,-415.8935546875
-0.746337890625,1.886474609375,-0.096923828125,56.82373046875,-56.57958984375,-296.875
-0.263671875,2.389892578125,0.21533203125,23.86474609375,-56.09130859375,-137.87841796875
-0.197509765625,2.167236328125,-0.04541015625,-53.7109375,-53.89404296875,39.85595703125
-0.422119140625,1.2802734375,-0.220947265625,-143.1884765625,-46.0205078125,213.43994140625
-0.55029296875,0.506591796875,-0.15087890625,-142.578125,-39.73388671875,354.8583984375
-0.719970703125,0.060546875,0.0078125,-89.29443359375,-25.32958984375,455.13916015625
-0.877685546875,-0.310302734375,0.148193359375,-30.82275390625,-2.38037109375,522.76611328125
-1.00830078125,-0.49169921875,-0.06787109375,-2.197265625,25.20751953125,559.38720703125
-1.220947265625,-0.621826171875,-0.1357421875,-35.33935546875,53.64990234375,569.580078125
-1.48388671875,-0.722412109375,-0.191162109375,-81.787109375,75.62255859375,576.59912109375
-2.00927734375,-1.670166015625,-0.420654296875,-146.42333984375,81.54296875,565.185546875
-2.17724609375,-2.8037109375,-0.541748046875,-125.42724609375,75.01220703125,533.87451171875
-2.246337890625,-4.01904296875,-0.38037109375,122.25341796875,72.08251953125,307.31201171875
-2.0302734375,-3.399169921875,0.20263671875,94.482421875,46.81396484375,138.5498046875
-1.208740234375,-2.392333984375,0.094970703125,-110.83984375,13.61083984375,-48.4619140625
-0.40625,-3.218994140625,-0.17041015625,-321.8994140625,16.2353515625,-210.3271484375
-0.12890625,-3.3271484375,-0.403564453125,-229.67529296875,51.20849609375,-281.6162109375
-0.527587890625,-2.700439453125,-0.36962890625,-4.45556640625,86.0595703125,-318.78662109375
-0.92724609375,-1.884765625,-0.4296875,153.74755859375,97.96142578125,-351.806640625
-1.210693359375,-1.487060546875,-0.541259765625,147.94921875,97.22900390625,-402.7099609375
-1.2958984375,-1.66845703125,-0.588623046875,73.05908203125,105.712890625,-454.77294921875
-1.43505859375,-1.675048828125,-0.5927734375,70.1904296875,124.57275390625,-488.58642578125
-1.55712890625,-1.162353515625,-0.48828125,133.48388671875,134.70458984375,-498.779296875
-1.590087890625,-0.541748046875,-0.416015625,199.89013671875,121.03271484375,-485.3515625
-1.52783203125,-0.087646484375,-0.41796875,230.3466796875,87.95166015625,-450.3173828125
-1.39697265625,0.5263671875,-0.354248046875,223.0224609375,43.88427734375,-395.01953125
-1.08154296875,1.43505859375,-0.173095703125,170.59326171875,-10.07080078125,-308.2275390625
-0.65087890625,1.851806640625,-0.129150390625,49.1943359375,-51.6357421875,-188.4765625
-0.682861328125,1.6064453125,0.04443359375,-125.6103515625,-70.00732421875,-48.52294921875
-0.650390625,1.19287109375,-0.052978515625,-196.71630859375,-91.24755859375,115.234375
-0.621337890625,0.398681640625,-0.194580078125,-184.814453125,-121.7041015625,253.23486328125
-0.564697265625,-0.19091796875,-0.284423828125,-100.5859375,-140.869140625,362.1826171875
-0.502685546875,-0.468994140625,-0.208740234375,-4.150390625,-131.89697265625,441.89453125
-0.559326171875,-0.911376953125,-0.23779296875,69.9462890625,-91.36962890625,497.802734375
-0.7333984375,-1.9775390625,-0.5537109375,102.96630859375,-45.22705078125,503.96728515625
-0.45751953125,-2.271240234375,-0.45703125,213.37890625,3.90625,490.966796875
-0.427490234375,-1.763671875,-0.099365234375,387.3291015625,84.04541015625,473.44970703125
-0.437255859375,-0.808349609375,0.024169921875,511.962890625,164.97802734375,442.5048828125
-0.80126953125,-0.079833984375,0.19873046875,477.47802734375,236.083984375,398.681640625
-1.36328125,-0.044189453125,0.5751953125,287.841796875,261.5966796875,341.6748046875
-1.58837890625,-0.30126953125,0.744384765625,61.70654296875,240.90576171875,281.31103515625
-1.576904296875,-0.56396484375,0.680908203125,-73.54736328125,206.97021484375,247.1923828125
-1.63037109375,-0.60009765625,0.46826171875,-117.12646484375,171.38671875,235.3515625
-1.593017578125,-0.693603515625,0.3671875,-139.09912109375,124.57275390625,227.4169921875
-1.55908203125,-0.847900390625,0.346435546875,-132.32421875,79.58984375,221.00830078125
-1.48193359375,-0.853515625,0.300048828125,-93.26171875,45.34912109375,207.58056640625
-1.391845703125,-0.78271484375,0.195068359375,-55.5419921875,24.5361328125,182.4951171875
-1.3017578125,-0.6982421875,0.166748046875,-39.306640625,14.7705078125,147.88818359375
-1.21142578125,-0.655029296875,0.21630859375,-43.5791015625,11.71875,106.5673828125
-1.09765625,-0.6767578125,0.267822265625,-55.2978515625,10.19287109375,61.4013671875
-0.97265625,-0.662841796875,0.269775390625,-50.537109375,9.765625,19.04296875
-0.95068359375,-0.63037109375,0.27099609375,-28.4423828125,12.451171875,-16.90673828125
-0.983154296875,-0.594970703125,0.28515625,5.67626953125,13.24462890625,-43.39599609375
-1.000732421875,-0.538818359375,0.243896484375,34.912109375,10.80322265625,-62.6220703125
-1.010009765625,-0.53369140625,0.193115234375,49.62158203125,4.45556640625,-77.08740234375
-1.025146484375,-0.532470703125,0.163818359375,60.60791015625,-1.64794921875,-87.0361328125
-1.056640625,-0.47607421875,0.1494140625,72.20458984375,-6.103515625,-93.68896484375
-1.0888671875,-0.41845703125,0.154052734375,73.73046875,-11.41357421875,-99.4873046875
-1.105224609375,-0.41015625,0.169189453125,67.2607421875,-18.98193359375,-105.65185546875
-1.104248046875,-0.385498046875,0.15185546875,60.05859375,-26.0009765625,-113.037109375
-1.107421875,-0.36572265625,0.1142578125,51.513671875,-30.94482421875,-120.1171875
-1.100830078125,-0.362060546875,0.080810546875,42.48046875,-33.3251953125,-125.67138671875
-1.098388671875,-0.37158203125,0.060791015625,38.0859375,-33.0810546875,-127.25830078125
-1.079833984375,-0.386474609375,0.056640625,39.1845703125,-31.982421875,-124.45068359375
-1.0068359375,-0.405517578125,0.047607421875,46.08154296875,-30.45654296875,-118.0419921875
-0.8896484375,-0.4697265625,0.057861328125,65.00244140625,-24.96337890625,-107.421875
-0.897216796875,-0.50341796875,0.127197265625,105.28564453125,-13.916015625,-90.33203125
-1.001708984375,-0.4140625,0.177001953125,145.99609375,-7.4462890625,-72.3876953125
-1.026123046875,-0.2646484375,0.138671875,148.37646484375,-12.20703125,-62.19482421875
-0.957763671875,-0.228271484375,0.095458984375,105.5908203125,-23.681640625,-58.349609375
-0.87841796875,-0.282470703125,0.092041015625,46.9970703125,-33.26416015625,-58.28857421875
-0.81640625,-0.304931640625,0.08544921875,6.103515625,-36.9873046875,-58.89892578125
-0.7890625,-0.331787109375,0.080322265625,-13.427734375,-37.65869140625,-57.4951171875
-0.757080078125,-0.381591796875,0.099609375,-15.93017578125,-37.41455078125,-53.28369140625
-0.697509765625,-0.37109375,0.112548828125,-5.31005859375,-36.19384765625,-46.9970703125
-0.718017578125,-0.24072265625,0.12451171875,10.498046875,-30.6396484375,-36.9873046875
-0.755615234375,0.0419921875,-0.056640625,39.61181640625,-16.29638671875,-10.19287109375
-0.72265625,0.232421875,-0.07177734375,31.982421875,-6.40869140625,7.568359375
-0.899658203125,-0.031494140625,-0.059326171875,15.625,0.6103515625,21.728515625
-1.00048828125,-0.290771484375,0.229736328125,23.86474609375,1.28173828125,29.47998046875
-0.8427734375,-0.37939453125,0.353515625,41.3818359375,-0.79345703125,38.57421875
-0.78369140625,-0.270263671875,0.35791015625,28.38134765625,7.080078125,50.1708984375
-0.8701171875,-0.367431640625,0.169921875,-27.40478515625,16.66259765625,60.546875
-0.91064453125,-0.369140625,0.140869140625,-56.45751953125,26.611328125,82.1533203125
-0.95361328125,-0.289794921875,0.230224609375,-67.87109375,38.02490234375,103.3935546875
-0.990234375,-0.42626953125,0.277587890625,-75.1953125,36.62109375,116.76025390625
-0.990234375,-0.498046875,0.27099609375,-56.09130859375,32.5927734375,125.91552734375
-1.02294921875,-0.487060546875,0.2353515625,-26.79443359375,29.84619140625,128.96728515625
-1.040771484375,-0.462158203125,0.208740234375,-4.45556640625,26.91650390625,124.45068359375
-1.079833984375,-0.414794921875,0.21240234375,11.90185546875,25.2685546875,114.44091796875
-1.11083984375,-0.343017578125,0.228271484375,18.12744140625,23.5595703125,98.32763671875
-1.07666015625,-0.284423828125,0.2314453125,6.04248046875,20.01953125,76.35498046875
-1.0546875,-0.27001953125,0.22607421875,-18.798828125,16.05224609375,51.69677734375
-1.048095703125,-0.289794921875,0.24267578125,-41.68701171875,13.24462890625,29.6630859375
-1.040283203125,-0.301025390625,0.250244140625,-54.01611328125,11.53564453125,12.02392578125
-1.008544921875,-0.303955078125,0.23681640625,-58.59375,8.85009765625,-0.06103515625
-0.986328125,-0.294677734375,0.216796875,-56.0302734375,7.2021484375,-7.2021484375
-0.96337890625,-0.289794921875,0.212158203125,-51.69677734375,6.65283203125,-11.29150390625
-0.9228515625,-0.283203125,0.219482421875,-44.49462890625,6.4697265625,-12.02392578125
-0.882080078125,-0.2529296875,0.215576171875,-38.0859375,6.53076171875,-11.04736328125
-0.823974609375,-0.24755859375,0.202880859375,-38.14697265625,5.37109375,-10.19287109375
-0.773193359375,-0.254150390625,0.198974609375,-39.4287109375,5.4931640625,-8.9111328125
-0.75537109375,-0.271240234375,0.193115234375,-38.4521484375,7.4462890625,-7.38525390625
-0.818603515625,-0.31591796875,0.198974609375,-34.0576171875,11.23046875,-3.662109375
-0.9267578125,-0.354736328125,0.22607421875,-22.94921875,14.7705078125,3.662109375
-0.9775390625,-0.346923828125,0.228515625,-10.07080078125,15.9912109375,11.962890625
-0.9716796875,-0.331298828125,0.212158203125,-3.90625,14.83154296875,17.63916015625
-0.917724609375,-0.310546875,0.201416015625,-4.2724609375,12.87841796875,18.37158203125
-0.876953125,-0.294677734375,0.199462890625,-8.30078125,12.39013671875,15.07568359375
-0.883056640625,-0.30908203125,0.2138671875,-11.3525390625,12.8173828125,10.498046875
-0.913818359375,-0.328125,0.22509765625,-8.72802734375,13.5498046875,6.4697265625
-0.9638671875,-0.320556640625,0.211669921875,-2.685546875,13.7939453125,4.94384765625
-0.967529296875,-0.2998046875,0.20361328125,2.01416015625,12.3291015625,5.67626953125
-0.9599609375,-0.274658203125,0.202880859375,3.23486328125,10.55908203125,6.4697265625
-0.943603515625,-0.247802734375,0.206787109375,-0.79345703125,7.8125,5.67626953125
-0.931396484375,-0.240234375,0.19580078125,-8.36181640625,4.33349609375,3.11279296875
-0.929443359375,-0.25390625,0.173828125,-15.80810546875,1.15966796875,0.0
-0.94287109375,-0.264404296875,0.156982421875,-19.71435546875,-0.8544921875,-1.64794921875
-0.954833984375,-0.27392578125,0.152587890625,-20.1416015625,-1.89208984375,-1.3427734375
-0.98779296875,-0.282470703125,0.150146484375,-18.6767578125,-2.685546875,0.30517578125
-0.997802734375,-0.2783203125,0.147705078125,-18.00537109375,-3.5400390625,1.5869140625
-0.98095703125,-0.273193359375,0.12939453125,-19.775390625,-4.39453125,1.77001953125
-0.9609375,-0.2783203125,0.11572265625,-22.27783203125,-3.96728515625,1.77001953125
-0.96630859375,-0.29248046875,0.115234375,-23.37646484375,-1.953125,2.50244140625
-0.976318359375,-0.310546875,0.120849609375,-21.1181640625,0.54931640625,4.2724609375
-0.9931640625,-0.323486328125,0.120849609375,-15.56396484375,3.2958984375,6.34765625
-0.9794921875,-0.323486328125,0.1171875,-9.21630859375,5.7373046875,7.26318359375
-0.936767578125,-0.318115234375,0.117919921875,-3.84521484375,8.1787109375,6.65283203125
-0.89501953125,-0.31591796875,0.125244140625,1.15966796875,10.80322265625,5.37109375
-0.86962890625,-0.31005859375,0.127197265625,5.9814453125,13.12255859375,4.0283203125
-0.854248046875,-0.3095703125,0.12548828125,9.82666015625,14.70947265625,3.47900390625
-0.864013671875,-0.306884765625,0.1279296875,13.00048828125,15.56396484375,4.5166015625
-0.8720703125,-0.2919921875,0.1220703125,14.95361328125,15.5029296875,6.77490234375
-0.86962890625,-0.293701171875,0.1171875,13.36669921875,15.0146484375,9.33837890625
-0.85888671875,-0.29150390625,0.133056640625,10.07080078125,14.7705078125,11.77978515625
-0.868896484375,-0.28076171875,0.19189453125,7.080078125,14.5263671875,13.5498046875
-0.8837890625,-0.269287109375,0.197998046875,0.0,11.41357421875,14.58740234375
-0.8828125,-0.3037109375,0.157470703125,-15.869140625,6.28662109375,15.2587890625
-0.878173828125,-0.3681640625,0.151123046875,-27.2216796875,4.57763671875,17.9443359375
-0.89208984375,-0.414794921875,0.175048828125,-24.84130859375,7.01904296875,22.8271484375
-0.90234375,-0.440673828125,0.185302734375,-11.77978515625,10.8642578125,28.86962890625
-0.912109375,-0.448486328125,0.179443359375,6.16455078125,14.6484375,33.99658203125
-0.93408203125,-0.43310546875,0.17919921875,22.52197265625,17.9443359375,35.5224609375
-0.932861328125,-0.419921875,0.18310546875,32.04345703125,19.22607421875,31.1279296875
-0.981689453125,-0.419189453125,0.181884765625,38.0859375,20.08056640625,23.49853515625
-1.050048828125,-0.430419921875,0.19384765625,44.00634765625,19.71435546875,15.56396484375
-1.083984375,-0.431640625,0.19189453125,49.74365234375,17.39501953125,7.6904296875
-1.12451171875,-0.436279296875,0.192626953125,54.26025390625,13.7939453125,-0.244140625
-1.137451171875,-0.424072265625,0.1845703125,57.43408203125,8.97216796875,-9.09423828125
-1.14892578125,-0.424072265625,0.1845703125,59.75341796875,3.23486328125,-18.12744140625
-1.14111328125,-0.41064453125,0.18310546875,63.04931640625,-3.60107421875,-27.03857421875
-1.082763671875,-0.36474609375,0.154052734375,62.43896484375,-12.5732421875,-37.65869140625
-1.020751953125,-0.331298828125,0.113037109375,55.84716796875,-21.6064453125,-49.9267578125
-0.973876953125,-0.30908203125,0.0810546875,46.5087890625,-28.38134765625,-62.19482421875
-0.947021484375,-0.302001953125,0.068603515625,37.41455078125,-32.40966796875,-72.6318359375
-0.953369140625,-0.303955078125,0.066162109375,30.82275390625,-33.87451171875,-79.89501953125
-0.9873046875,-0.32958984375,0.070556640625,28.4423828125,-34.1796875,-83.92333984375
-1.013427734375,-0.353759765625,0.070068359375,31.79931640625,-34.11865234375,-85.0830078125
-1.034912109375,-0.360595703125,0.053955078125,39.36767578125,-33.50830078125,-83.251953125
-1.06298828125,-0.36376953125,0.035888671875,47.91259765625,-32.71484375,-78.55224609375
-1.078125,-0.35888671875,0.026611328125,56.15234375,-32.04345703125,-71.8994140625
-1.075439453125,-0.3291015625,0.04345703125,60.60791015625,-32.16552734375,-65.24658203125
-1.06103515625,-0.287841796875,0.076171875,53.16162109375,-34.7900390625,-61.279296875
-1.041259765625,-0.22802734375,0.120361328125,24.0478515625,-40.283203125,-64.75830078125
-0.999267578125,-0.243896484375,0.11328125,-22.3388671875,-46.9970703125,-72.509765625
-0.919189453125,-0.316650390625,0.109619140625,-102.84423828125,-47.05810546875,-91.796875
-0.8720703125,-0.442138671875,0.10400390625,-89.66064453125,-40.283203125,-93.017578125
-0.858642578125,-0.623291015625,0.1015625,-39.61181640625,-30.94482421875,-86.60888671875
-0.865478515625,-0.566162109375,0.073486328125,18.37158203125,-22.705078125,-75.86669921875
-0.829345703125,-0.477783203125,0.064208984375,58.16650390625,-17.7001953125,-64.3310546875
-0.7861328125,-0.393798828125,0.07666015625,74.0966796875,-13.916015625,-54.5654296875
-0.746337890625,-0.33154296875,0.1171875,67.626953125,-11.04736328125,-47.91259765625
-0.733154296875,-0.31982421875,0.15380859375,42.54150390625,-9.3994140625,-43.8232421875
-0.72265625,-0.361572265625,0.169189453125,8.7890625,-9.3994140625,-40.4052734375
